Project Reference,Mobility Duration,Participant Age,Sending Country Code,Receiving Country Code
2016-2-CY02-KA347-000826,4,24,UK,CY
2016-2-CY02-KA347-000826,4,29,UK,CY
2016-2-CY02-KA347-000826,4,27,HR,CY
2016-2-CZ01-KA347-024268,2,34,SK,CZ
2016-2-CZ01-KA347-024268,3,18,SK,CZ
2016-2-CZ01-KA347-024268,3,18,SK,CZ
2016-2-CZ01-KA347-024268,3,18,SK,CZ
2016-2-CZ01-KA347-024268,3,18,SK,CZ
2016-2-CZ01-KA347-024268,3,19,SK,CZ
2016-2-CZ01-KA347-024268,3,20,SK,CZ
2016-2-CZ01-KA347-024268,3,26,SK,CZ
2016-2-CZ01-KA347-024268,1,30,CZ,SK
2016-2-CZ01-KA347-024268,1,30,CZ,SK
2016-2-CZ01-KA347-024268,1,22,CZ,SK
2016-2-CZ01-KA347-024268,1,22,CZ,SK
2016-2-CZ01-KA347-024268,1,19,CZ,SK
2016-2-CZ01-KA347-024268,1,30,CZ,SK
2016-2-CZ01-KA347-024268,1,19,CZ,SK
2016-2-CZ01-KA347-024268,1,21,CZ,SK
2016-2-CZ01-KA347-024268,1,30,CZ,SK
2016-2-CZ01-KA347-024268,1,31,CZ,SK
2016-2-CZ01-KA347-024268,1,33,CZ,SK
2016-2-CZ01-KA347-024268,1,33,UA,SK
2016-2-CZ01-KA347-024268,3,19,SK,CZ
2016-2-DE04-KA347-014273,3,23,DE,NL
2016-2-DE04-KA347-014273,3,26,DE,NL
2016-2-DE04-KA347-014273,3,34,DE,NL
2016-2-DE04-KA347-014273,3,25,DE,NL
2016-2-DE04-KA347-014273,3,29,NL,DE
2016-2-DE04-KA347-014273,3,27,NL,DE
2016-2-DE04-KA347-014273,3,28,NL,DE
2016-2-DE04-KA347-014273,2,26,DE,NL
2016-2-DE04-KA347-014273,3,21,DE,FR
2016-2-DE04-KA347-014273,3,26,DE,FR
2016-2-DE04-KA347-014273,3,34,DE,FR
2016-2-DE04-KA347-014273,3,27,NL,FR
2016-2-DE04-KA347-014273,3,18,NL,FR
2016-2-DE04-KA347-014273,3,27,NL,FR
2016-2-DE04-KA347-014273,3,28,NL,FR
2016-2-DE04-KA347-014273,3,23,DE,FR
2016-2-DE04-KA347-014359,3,31,DE,EE
2016-2-DK01-KA347-022381,2,28,BE,PL
2016-2-DK01-KA347-022381,2,30,BE,PL
2016-2-DK01-KA347-022381,2,18,BE,PL
2016-2-DK01-KA347-022381,2,18,DK,PL
2016-2-DK01-KA347-022381,2,28,BE,NL
2016-2-DK01-KA347-022381,2,30,BE,NL
2016-2-DK01-KA347-022381,2,35,BE,NL
2016-2-DK01-KA347-022381,2,19,DK,NL
2016-2-DK01-KA347-022381,2,30,DK,NL
2016-2-DK01-KA347-022381,2,18,DK,NL
2016-2-DK01-KA347-022381,2,18,DK,NL
2016-2-DK01-KA347-022381,2,25,PL,NL
2016-2-DK01-KA347-022381,2,18,DK,NL
2016-2-DK01-KA347-022381,2,18,PL,NL
2016-2-DK01-KA347-022381,2,28,BE,DK
2016-2-DK01-KA347-022381,2,31,BE,DK
2016-2-DK01-KA347-022381,2,30,BE,DK
2016-2-DK01-KA347-022381,2,18,NL,DK
2016-2-DK01-KA347-022381,2,26,PL,DK
2016-2-DK01-KA347-022381,2,19,DK,BE
2016-2-DK01-KA347-022381,2,18,NL,BE
2016-2-DK01-KA347-022381,2,26,PL,BE
2016-2-DK01-KA347-022381,2,18,DK,BE
2016-2-DK01-KA347-022381,2,19,PL,BE
2016-2-DK01-KA347-022381,2,18,PL,NL
2016-2-DK01-KA347-022381,2,18,PL,DK
2016-2-DK01-KA347-022381,2,18,PL,BE
2016-2-EL02-KA347-002410,2,23,HR,EL
2016-2-EL02-KA347-002410,2,26,HR,EL
2016-2-EL02-KA347-002410,2,23,PL,EL
2016-2-EL02-KA347-002410,2,25,PL,EL
2016-2-EL02-KA347-002410,2,28,RO,EL
2016-2-EL02-KA347-002410,2,30,RO,EL
2016-2-EL02-KA347-002410,1,22,HR,EL
2016-2-EL02-KA347-002410,1,24,HR,EL
2016-2-EL02-KA347-002410,1,26,HR,EL
2016-2-EL02-KA347-002410,1,29,HR,EL
2016-2-EL02-KA347-002410,1,23,PL,EL
2016-2-EL02-KA347-002410,1,24,PL,EL
2016-2-EL02-KA347-002410,1,25,PL,EL
2016-2-EL02-KA347-002410,1,24,RO,EL
2016-2-EL02-KA347-002410,1,28,RO,EL
2016-2-EL02-KA347-002410,1,25,HR,EL
2016-2-EL02-KA347-002410,1,25,HR,EL
2016-2-EL02-KA347-002410,1,23,PL,EL
2016-2-EL02-KA347-002410,1,26,RO,EL
2016-2-EL02-KA347-002410,1,27,RO,EL
2016-2-EL02-KA347-002540,4,21,AT,EL
2016-2-EL02-KA347-002540,4,21,CY,EL
2016-2-EL02-KA347-002540,4,21,UK,EL
2016-2-EL02-KA347-002540,4,20,UK,EL
2016-2-EL02-KA347-002540,4,19,CZ,EL
2016-2-EL02-KA347-002540,4,20,DE,EL
2016-2-EL02-KA347-002540,4,19,FI,EL
2016-2-EL02-KA347-002540,4,19,UK,EL
2016-2-EL02-KA347-002540,4,23,IT,EL
2016-2-EL02-KA347-002540,4,19,IT,EL
2016-2-EL02-KA347-002540,4,20,IT,EL
2016-2-EL02-KA347-002540,4,20,PT,EL
2016-2-EL02-KA347-002540,4,19,RS,EL
2016-2-EL02-KA347-002540,4,20,TR,EL
2016-2-EL02-KA347-002540,4,19,AT,EL
2016-2-EL02-KA347-002540,4,18,BE,EL
2016-2-EL02-KA347-002540,4,19,BE,EL
2016-2-EL02-KA347-002540,4,20,BE,EL
2016-2-EL02-KA347-002540,4,19,IT,EL
2016-2-EL02-KA347-002540,4,18,IT,EL
2016-2-EL02-KA347-002540,4,25,TR,EL
2016-2-EL02-KA347-002540,4,22,IT,EL
2016-2-ES02-KA347-008387,2,25,ES,FR
2016-2-ES02-KA347-008387,2,32,ES,FR
2016-2-ES02-KA347-008387,2,26,HU,FR
2016-2-ES02-KA347-008387,2,29,HU,FR
2016-2-ES02-KA347-008387,2,25,RO,FR
2016-2-ES02-KA347-008387,2,33,RO,FR
2016-2-ES02-KA347-008387,2,30,FR,ES
2016-2-ES02-KA347-008387,2,24,FR,ES
2016-2-ES02-KA347-008387,2,25,HU,ES
2016-2-ES02-KA347-008387,2,18,HU,ES
2016-2-ES02-KA347-008387,2,26,PT,ES
2016-2-ES02-KA347-008387,2,25,RO,ES
2016-2-ES02-KA347-008387,2,33,RO,ES
2016-2-ES02-KA347-008387,2,32,ES,HU
2016-2-ES02-KA347-008387,2,21,ES,HU
2016-2-ES02-KA347-008387,2,22,ES,FR
2016-2-ES02-KA347-008387,2,27,ES,FR
2016-2-ES02-KA347-008387,2,30,FR,HU
2016-2-ES02-KA347-008387,2,24,FR,HU
2016-2-ES02-KA347-008387,2,26,HU,FR
2016-2-ES02-KA347-008387,2,19,HU,FR
2016-2-ES02-KA347-008387,2,25,PT,FR
2016-2-ES02-KA347-008387,2,28,PT,HU
2016-2-ES02-KA347-008387,2,26,PT,HU
2016-2-ES02-KA347-008387,2,25,RO,FR
2016-2-ES02-KA347-008387,2,25,RO,HU
2016-2-ES02-KA347-008387,2,30,RO,FR
2016-2-ES02-KA347-008387,2,33,RO,HU
2016-2-ES02-KA347-008387,2,29,ES,RO
2016-2-ES02-KA347-008387,2,30,ES,RO
2016-2-ES02-KA347-008387,2,30,FR,RO
2016-2-ES02-KA347-008387,2,24,FR,RO
2016-2-ES02-KA347-008387,2,18,HU,RO
2016-2-ES02-KA347-008387,2,24,HU,RO
2016-2-ES02-KA347-008387,2,27,PT,RO
2016-2-ES02-KA347-008387,2,23,ES,PT
2016-2-ES02-KA347-008387,2,25,ES,PT
2016-2-ES02-KA347-008387,2,24,FR,PT
2016-2-ES02-KA347-008387,2,30,FR,PT
2016-2-ES02-KA347-008387,2,31,FR,ES
2016-2-ES02-KA347-008387,2,27,HU,ES
2016-2-ES02-KA347-008387,2,19,HU,ES
2016-2-ES02-KA347-008387,2,19,HU,PT
2016-2-ES02-KA347-008387,2,27,PT,ES
2016-2-ES02-KA347-008387,2,25,RO,ES
2016-2-ES02-KA347-008387,2,25,RO,PT
2016-2-ES02-KA347-008387,2,33,RO,ES
2016-2-ES02-KA347-008387,2,33,RO,PT
2016-2-ES02-KA347-008483,4,22,CZ,ES
2016-2-ES02-KA347-008483,4,29,CZ,ES
2016-2-ES02-KA347-008483,4,22,DE,ES
2016-2-ES02-KA347-008483,4,27,DE,ES
2016-2-ES02-KA347-008483,4,22,DE,ES
2016-2-ES02-KA347-008483,4,30,DE,ES
2016-2-ES02-KA347-008483,4,24,FI,ES
2016-2-ES02-KA347-008483,4,23,FR,ES
2016-2-ES02-KA347-008483,4,21,FR,ES
2016-2-ES02-KA347-008483,4,21,TR,ES
2016-2-ES02-KA347-008483,4,18,TR,ES
2016-2-ES02-KA347-008483,4,21,TR,ES
2016-2-ES02-KA347-008483,4,26,UA,ES
2016-2-ES02-KA347-008483,4,22,UK,ES
2016-2-ES02-KA347-008483,4,24,UK,ES
2016-2-IT03-KA347-008854,4,19,EL,IT
2016-2-IT03-KA347-008854,4,20,EL,IT
2016-2-IT03-KA347-008854,4,20,LT,IT
2016-2-IT03-KA347-008854,4,22,LT,IT
2016-2-IT03-KA347-008854,4,19,PL,IT
2016-2-IT03-KA347-008854,4,24,PL,IT
2016-2-IT03-KA347-008854,4,23,PL,IT
2016-2-IT03-KA347-008854,4,22,RO,IT
2016-2-IT03-KA347-008854,4,22,TR,IT
2016-2-IT03-KA347-008854,4,21,EL,IT
2016-2-IT03-KA347-008854,4,22,EL,IT
2016-2-IT03-KA347-008854,4,20,LT,IT
2016-2-IT03-KA347-008854,4,21,LT,IT
2016-2-IT03-KA347-008854,4,23,RO,IT
2016-2-IT03-KA347-008854,4,21,TR,IT
2016-2-IT03-KA347-008854,4,23,PL,IT
2016-2-IT03-KA347-008854,4,22,RO,IT
2016-2-IT03-KA347-008854,4,22,TR,IT
2016-2-IT03-KA347-009255,3,25,BG,IT
2016-2-IT03-KA347-009255,3,26,BG,IT
2016-2-IT03-KA347-009255,3,27,BG,IT
2016-2-IT03-KA347-009255,3,20,BG,IT
2016-2-IT03-KA347-009255,3,22,BG,IT
2016-2-IT03-KA347-009255,3,23,BG,IT
2016-2-IT03-KA347-009255,3,24,BG,IT
2016-2-IT03-KA347-009255,3,26,BG,IT
2016-2-IT03-KA347-009255,3,21,BG,IT
2016-2-IT03-KA347-009255,3,21,BG,IT
2016-2-IT03-KA347-009255,3,22,BG,IT
2016-2-IT03-KA347-009255,3,23,BG,IT
2016-2-NL02-KA347-001425,4,21,AT,NL
2016-2-NL02-KA347-001425,4,19,AT,NL
2016-2-NL02-KA347-001425,4,20,DK,NL
2016-2-NL02-KA347-001425,4,23,DK,NL
2016-2-NL02-KA347-001425,4,22,DK,NL
2016-2-NL02-KA347-001425,4,23,DK,NL
2016-2-NL02-KA347-001425,4,21,JO,NL
2016-2-NL02-KA347-001425,4,22,JO,NL
2016-2-NL02-KA347-001425,4,26,JO,NL
2016-2-NL02-KA347-001425,4,29,LB,NL
2016-2-NL02-KA347-001425,4,24,LB,NL
2016-2-NL02-KA347-001425,4,25,MA,NL
2016-2-NL02-KA347-001425,4,26,MA,NL
2016-2-NL02-KA347-001425,4,30,MA,NL
2016-2-NL02-KA347-001425,4,20,SE,NL
2016-2-NL02-KA347-001425,4,20,SE,NL
2016-2-NL02-KA347-001425,4,26,TN,NL
2016-2-NL02-KA347-001425,4,26,UK,NL
2016-2-NL02-KA347-001425,4,30,UK,NL
2016-2-NL02-KA347-001425,4,22,TN,NL
2016-2-NL02-KA347-001425,4,25,UK,NL
2016-2-NO02-KA347-000772,3,24,AM,NO
2016-2-NO02-KA347-000772,3,29,AM,NO
2016-2-NO02-KA347-000772,3,34,AM,NO
2016-2-NO02-KA347-000772,3,18,AM,NO
2016-2-NO02-KA347-000772,3,24,AM,NO
2016-2-NO02-KA347-000772,3,24,BE,NO
2016-2-NO02-KA347-000772,3,26,BE,NO
2016-2-NO02-KA347-000772,3,20,FR,NO
2016-2-NO02-KA347-000772,3,22,FR,NO
2016-2-NO02-KA347-000772,3,23,FR,NO
2016-2-NO02-KA347-000772,3,27,FR,NO
2016-2-NO02-KA347-000772,3,28,FR,NO
2016-2-NO02-KA347-000772,3,35,FR,NO
2016-2-NO02-KA347-000772,3,26,RU,NO
2016-2-NO02-KA347-000772,3,27,RU,NO
2016-2-NO02-KA347-000772,3,19,SE,NO
2016-2-NO02-KA347-000772,3,19,SE,NO
2016-2-NO02-KA347-000772,3,21,SE,NO
2016-2-NO02-KA347-000772,3,23,SE,NO
2016-2-NO02-KA347-000772,3,23,SE,NO
2016-2-NO02-KA347-000772,3,23,FR,NO
2016-2-SK02-KA347-000993,4,25,SK,FR
2016-2-SK02-KA347-000993,4,26,SK,FR
2016-2-SK02-KA347-000993,4,27,SK,FR
2016-2-SK02-KA347-000993,4,19,SK,FR
2016-2-SK02-KA347-000993,4,20,SK,FR
2016-2-SK02-KA347-000993,4,20,SK,FR
2016-2-SK02-KA347-000993,4,18,SK,FR
2016-2-TR01-KA347-036362,1,24,DE,TR
2016-2-TR01-KA347-036362,3,25,DE,TR
2016-2-TR01-KA347-036362,3,26,DE,TR
2016-2-TR01-KA347-036362,3,24,DE,TR
2016-2-TR01-KA347-036362,3,26,DE,TR
2016-2-TR01-KA347-036362,3,18,TR,DE
2016-2-TR01-KA347-036362,3,23,TR,DE
2016-2-TR01-KA347-036362,3,25,TR,DE
2016-2-TR01-KA347-036362,3,28,TR,DE
2016-2-TR01-KA347-036362,3,33,TR,DE
2016-2-TR01-KA347-036362,3,22,TR,DE
2016-2-TR01-KA347-036362,3,25,TR,DE
2016-2-TR01-KA347-036362,3,20,TR,DE
2016-2-TR01-KA347-036362,3,21,TR,DE
2016-2-TR01-KA347-036362,3,26,TR,DE
2016-2-TR01-KA347-036362,3,20,TR,DE
2016-2-TR01-KA347-036362,3,21,TR,DE
2016-2-UK01-KA347-024737,4,26,LT,BG
2016-2-UK01-KA347-024737,4,21,LT,BG
2016-2-UK01-KA347-024737,4,26,LV,BG
2016-2-UK01-KA347-024737,4,20,LV,BG
2016-2-UK01-KA347-024737,4,26,PT,BG
2016-2-UK01-KA347-024737,4,21,PT,BG
2016-2-UK01-KA347-024737,4,19,PT,BG
2016-2-UK01-KA347-024737,4,27,UK,BG
2016-2-UK01-KA347-024737,4,22,UK,BG
2016-2-UK01-KA347-024737,4,27,UK,BG
2016-2-UK01-KA347-024737,4,21,LT,BG
2016-2-UK01-KA347-024737,4,19,LV,BG
2016-3-AT02-KA347-001697,2,18,AT,RO
2016-3-AT02-KA347-001697,2,18,BG,RO
2016-3-AT02-KA347-001697,2,27,CZ,RO
2016-3-AT02-KA347-001697,2,18,HU,RO
2016-3-AT02-KA347-001697,2,18,AT,CZ
2016-3-AT02-KA347-001697,2,19,HU,CZ
2016-3-AT02-KA347-001697,1,19,CZ,AT
2016-3-AT02-KA347-001697,1,20,CZ,AT
2016-3-AT02-KA347-001697,1,24,CZ,AT
2016-3-AT02-KA347-001697,1,20,DE,AT
2016-3-AT02-KA347-001697,1,18,HU,AT
2016-3-AT02-KA347-001697,1,18,RO,AT
2016-3-AT02-KA347-001697,2,18,AT,DE
2016-3-AT02-KA347-001697,2,19,AT,DE
2016-3-AT02-KA347-001697,2,19,AT,RO
2016-3-AT02-KA347-001697,2,18,AT,RO
2016-3-AT02-KA347-001697,2,20,CZ,RO
2016-3-AT02-KA347-001697,2,27,HU,RO
2016-3-AT02-KA347-001697,2,18,AT,CZ
2016-3-AT02-KA347-001697,2,19,RO,CZ
2016-3-AT02-KA347-001697,1,18,BG,AT
2016-3-AT02-KA347-001697,1,20,CZ,AT
2016-3-AT02-KA347-001697,1,19,DE,AT
2016-3-AT02-KA347-001697,1,19,DE,AT
2016-3-AT02-KA347-001697,1,18,HU,AT
2016-3-AT02-KA347-001697,1,19,HU,AT
2016-3-AT02-KA347-001697,1,19,HU,AT
2016-3-AT02-KA347-001697,1,19,HU,AT
2016-3-AT02-KA347-001697,1,18,RO,AT
2016-3-AT02-KA347-001697,1,18,BG,AT
2016-3-AT02-KA347-001697,1,20,CZ,AT
2016-3-AT02-KA347-001697,1,19,DE,AT
2016-3-AT02-KA347-001697,1,18,HU,AT
2016-3-AT02-KA347-001697,2,19,CZ,RO
2016-3-AT02-KA347-001697,1,20,CZ,AT
2016-3-AT02-KA347-001697,1,18,DE,AT
2016-3-AT02-KA347-001697,1,18,HU,AT
2016-3-AT02-KA347-001697,1,18,DE,AT
2016-3-AT02-KA347-001697,1,18,PL,AT
2016-3-AT02-KA347-001697,2,18,CZ,RO
2016-3-AT02-KA347-001697,2,18,BG,RO
2016-3-AT02-KA347-001732,4,25,AT,SI
2016-3-AT02-KA347-001732,4,20,AT,SI
2016-3-AT02-KA347-001732,4,21,AT,SI
2016-3-AT02-KA347-001732,4,22,AT,SI
2016-3-AT02-KA347-001732,4,22,AT,SI
2016-3-AT02-KA347-001732,4,22,IT,SI
2016-3-AT02-KA347-001732,4,22,DE,SI
2016-3-AT02-KA347-001732,4,25,DE,SI
2016-3-AT02-KA347-001732,4,22,DE,SI
2016-3-AT02-KA347-001732,4,24,DE,SI
2016-3-AT02-KA347-001732,4,25,DE,SI
2016-3-AT02-KA347-001732,4,27,DE,SI
2016-3-AT02-KA347-001732,4,34,AT,SI
2016-3-AT02-KA347-001732,4,21,HR,SI
2016-3-AT02-KA347-001732,4,21,HR,SI
2016-3-AT02-KA347-001732,4,25,HR,SI
2016-3-AT02-KA347-001732,4,21,HR,SI
2016-3-AT02-KA347-001732,4,22,HR,SI
2016-3-AT02-KA347-001732,4,25,IT,SI
2016-3-AT02-KA347-001732,4,25,UA,SI
2016-3-AT02-KA347-001732,4,18,UA,SI
2016-3-AT02-KA347-001732,3,23,HR,AT
2016-3-AT02-KA347-001732,4,21,SI,AT
2016-3-AT02-KA347-001732,4,28,DE,AT
2016-3-AT02-KA347-001732,4,19,DE,AT
2016-3-AT02-KA347-001732,4,23,DE,AT
2016-3-AT02-KA347-001732,4,29,DE,AT
2016-3-AT02-KA347-001732,4,20,HR,AT
2016-3-AT02-KA347-001732,4,22,HR,AT
2016-3-AT02-KA347-001732,4,23,HR,AT
2016-3-AT02-KA347-001732,4,26,HR,AT
2016-3-AT02-KA347-001732,4,21,HR,AT
2016-3-AT02-KA347-001732,4,21,IT,AT
2016-3-AT02-KA347-001732,4,21,IT,AT
2016-3-AT02-KA347-001732,4,28,IT,AT
2016-3-AT02-KA347-001732,4,23,IT,AT
2016-3-AT02-KA347-001732,4,23,IT,AT
2016-3-AT02-KA347-001732,4,24,IT,AT
2016-3-AT02-KA347-001732,4,23,SI,AT
2016-3-AT02-KA347-001732,4,21,SI,AT
2016-3-AT02-KA347-001732,4,22,SI,AT
2016-3-AT02-KA347-001732,4,19,UA,AT
2016-3-AT02-KA347-001732,4,20,UA,AT
2016-3-AT02-KA347-001732,4,22,UA,AT
2016-3-AT02-KA347-001732,4,23,UA,AT
2016-3-AT02-KA347-001732,4,19,UA,AT
2016-3-AT02-KA347-001732,4,25,UA,SI
2016-3-BE05-KA347-002021,2,19,DE,BE
2016-3-BE05-KA347-002021,2,24,ES,BE
2016-3-BE05-KA347-002035,4,20,LT,BE
2016-3-BE05-KA347-002035,4,19,AT,BE
2016-3-BE05-KA347-002035,4,18,AT,BE
2016-3-BE05-KA347-002035,4,20,AT,BE
2016-3-BE05-KA347-002035,4,22,EL,BE
2016-3-BE05-KA347-002035,4,19,ES,BE
2016-3-BE05-KA347-002035,4,20,FI,BE
2016-3-BE05-KA347-002035,4,20,PT,BE
2016-3-BE05-KA347-002035,4,21,PT,BE
2016-3-BE05-KA347-002035,4,19,RO,BE
2016-3-BE05-KA347-002035,4,19,HR,BE
2016-3-BE05-KA347-002035,4,19,SE,BE
2016-3-BE05-KA347-002035,4,19,SE,BE
2016-3-BE05-KA347-002035,4,20,SE,BE
2016-3-BE05-KA347-002035,4,24,TR,BE
2016-3-DE04-KA347-014580,4,29,EE,DE
2016-3-DE04-KA347-014580,4,19,EE,DE
2016-3-DE04-KA347-014580,4,20,EE,DE
2016-3-DE04-KA347-014580,4,22,EE,DE
2016-3-DE04-KA347-014580,4,20,EL,DE
2016-3-DE04-KA347-014580,4,23,EL,DE
2016-3-DE04-KA347-014580,4,25,EL,DE
2016-3-DE04-KA347-014580,4,27,EL,DE
2016-3-DE04-KA347-014580,4,26,EL,DE
2016-3-DE04-KA347-014580,4,19,GE,DE
2016-3-DE04-KA347-014580,4,20,GE,DE
2016-3-DE04-KA347-014580,4,21,GE,DE
2016-3-DE04-KA347-014580,4,22,GE,DE
2016-3-DE04-KA347-014580,4,19,GE,DE
2016-3-DE04-KA347-014580,4,18,PL,DE
2016-3-DE04-KA347-014580,4,30,PL,DE
2016-3-DE04-KA347-014580,4,34,TR,DE
2016-3-DE04-KA347-014580,4,21,TR,DE
2016-3-DE04-KA347-014580,4,30,TR,DE
2016-3-DE04-KA347-014580,4,18,EL,DE
2016-3-DE04-KA347-014580,4,21,GE,DE
2016-3-DE04-KA347-014580,4,18,PL,DE
2016-3-DE04-KA347-014580,4,23,TR,DE
2016-3-DE04-KA347-014810,3,18,FR,DE
2016-3-DE04-KA347-014810,3,26,FR,DE
2016-3-DE04-KA347-014810,3,22,PL,DE
2016-3-DE04-KA347-014810,3,27,PL,DE
2016-3-DE04-KA347-014810,3,22,PL,DE
2016-3-DE04-KA347-014810,4,18,DE,BE
2016-3-DE04-KA347-014810,4,19,DE,BE
2016-3-DE04-KA347-014810,4,21,DE,BE
2016-3-DE04-KA347-014810,4,23,DE,BE
2016-3-DE04-KA347-014810,4,23,DE,BE
2016-3-DE04-KA347-014810,4,23,DE,BE
2016-3-DE04-KA347-014810,4,23,DE,BE
2016-3-DE04-KA347-014810,4,27,DE,BE
2016-3-DE04-KA347-014810,4,18,DE,BE
2016-3-DE04-KA347-014810,4,19,DE,BE
2016-3-DE04-KA347-014810,4,20,DE,BE
2016-3-DE04-KA347-014810,4,20,DE,BE
2016-3-DE04-KA347-014810,4,20,DE,BE
2016-3-DE04-KA347-014810,4,20,DE,BE
2016-3-DE04-KA347-014810,4,21,DE,BE
2016-3-DE04-KA347-014810,4,21,DE,BE
2016-3-DE04-KA347-014810,4,22,DE,BE
2016-3-DE04-KA347-014810,4,23,DE,BE
2016-3-DE04-KA347-014810,4,24,DE,BE
2016-3-DE04-KA347-014810,4,25,DE,BE
2016-3-DE04-KA347-014810,4,25,DE,BE
2016-3-DE04-KA347-014810,4,26,DE,BE
2016-3-DE04-KA347-014810,4,20,FR,BE
2016-3-DE04-KA347-014810,4,24,FR,BE
2016-3-DE04-KA347-014810,4,18,FR,BE
2016-3-DE04-KA347-014810,4,19,FR,BE
2016-3-DE04-KA347-014810,4,19,FR,BE
2016-3-DE04-KA347-014810,4,19,FR,BE
2016-3-DE04-KA347-014810,4,21,FR,BE
2016-3-DE04-KA347-014810,4,21,FR,BE
2016-3-DE04-KA347-014810,4,21,FR,BE
2016-3-DE04-KA347-014810,4,18,PL,BE
2016-3-DE04-KA347-014810,4,19,PL,BE
2016-3-DE04-KA347-014810,4,19,PL,BE
2016-3-DE04-KA347-014810,4,19,PL,BE
2016-3-DE04-KA347-014810,4,19,PL,BE
2016-3-DE04-KA347-014810,4,20,PL,BE
2016-3-DE04-KA347-014810,4,21,PL,BE
2016-3-DE04-KA347-014810,4,21,PL,BE
2016-3-DE04-KA347-014810,4,21,PL,BE
2016-3-DE04-KA347-014810,4,22,PL,BE
2016-3-DE04-KA347-014810,4,22,PL,BE
2016-3-DE04-KA347-014810,4,22,PL,BE
2016-3-DE04-KA347-014810,4,23,PL,BE
2016-3-DE04-KA347-014810,4,23,PL,BE
2016-3-DE04-KA347-014810,4,23,PL,BE
2016-3-DE04-KA347-014810,4,27,PL,BE
2016-3-DE04-KA347-014810,4,18,PL,BE
2016-3-DE04-KA347-014810,4,18,PL,BE
2016-3-DE04-KA347-014810,4,18,PL,BE
2016-3-DE04-KA347-014810,4,18,PL,BE
2016-3-DE04-KA347-014810,4,19,PL,BE
2016-3-DE04-KA347-014810,4,20,PL,BE
2016-3-DE04-KA347-014810,4,22,PL,BE
2016-3-DE04-KA347-014810,4,23,PL,BE
2016-3-DE04-KA347-014810,3,23,PL,DE
2016-3-DE04-KA347-014810,3,23,PL,DE
2016-3-DE04-KA347-014810,4,19,DE,BE
2016-3-DE04-KA347-014810,4,18,PL,BE
2016-3-DE04-KA347-014810,4,21,PL,BE
2016-3-ES02-KA347-009026,3,27,PT,ES
2016-3-ES02-KA347-009026,3,28,PT,ES
2016-3-ES02-KA347-009026,3,30,PT,ES
2016-3-ES02-KA347-009026,3,25,PT,ES
2016-3-ES02-KA347-009026,3,23,ES,PT
2016-3-ES02-KA347-009026,3,26,ES,PT
2016-3-ES02-KA347-009026,3,27,ES,PT
2016-3-ES02-KA347-009026,3,28,ES,PT
2016-3-ES02-KA347-009026,3,18,ES,PT
2016-3-ES02-KA347-009026,3,22,ES,PT
2016-3-ES02-KA347-009026,3,31,PT,ES
2016-3-ES02-KA347-009026,3,20,PT,ES
2016-3-ES02-KA347-009026,3,24,PT,ES
2016-3-ES02-KA347-009026,3,26,PT,ES
2016-3-ES02-KA347-009026,3,27,PT,ES
2016-3-ES02-KA347-009026,3,30,PT,ES
2016-3-ES02-KA347-009026,3,21,PT,ES
2016-3-ES02-KA347-009026,3,19,PT,ES
2016-3-ES02-KA347-009026,3,25,ES,PT
2016-3-ES02-KA347-009026,3,25,ES,PT
2016-3-ES02-KA347-009026,3,19,PT,ES
2016-3-ES02-KA347-009026,3,25,PT,ES
2016-3-FR02-KA347-012239,3,23,NL,EL
2016-3-FR02-KA347-012239,4,18,BG,FR
2016-3-FR02-KA347-012239,4,24,BG,FR
2016-3-FR02-KA347-012239,4,27,BG,FR
2016-3-FR02-KA347-012239,4,24,PT,FR
2016-3-FR02-KA347-012239,4,21,EL,FR
2016-3-FR02-KA347-012239,4,22,EL,FR
2016-3-FR02-KA347-012239,4,19,EL,FR
2016-3-FR02-KA347-012239,4,25,EL,FR
2016-3-FR02-KA347-012239,4,34,ES,FR
2016-3-FR02-KA347-012239,4,25,ES,FR
2016-3-FR02-KA347-012239,4,23,ES,FR
2016-3-FR02-KA347-012239,4,19,ES,FR
2016-3-FR02-KA347-012239,4,22,IT,FR
2016-3-FR02-KA347-012239,4,22,IT,FR
2016-3-FR02-KA347-012239,4,23,NL,FR
2016-3-FR02-KA347-012239,4,30,PT,FR
2016-3-FR02-KA347-012239,4,27,PT,FR
2016-3-FR02-KA347-012239,4,31,RO,FR
2016-3-FR02-KA347-012239,4,24,RO,FR
2016-3-FR02-KA347-012239,4,24,RO,FR
2016-3-FR02-KA347-012239,4,31,RO,FR
2016-3-FR02-KA347-012239,4,20,RO,FR
2016-3-FR02-KA347-012239,4,21,RO,FR
2016-3-FR02-KA347-012239,4,23,RO,FR
2016-3-FR02-KA347-012239,4,23,RO,FR
2016-3-FR02-KA347-012239,4,19,TR,FR
2016-3-FR02-KA347-012239,4,24,TR,FR
2016-3-FR02-KA347-012239,4,22,IT,FR
2016-3-FR02-KA347-012254,3,31,BE,FR
2016-3-FR02-KA347-012254,3,22,BE,FR
2016-3-FR02-KA347-012254,3,26,BE,FR
2016-3-FR02-KA347-012254,3,34,HU,FR
2016-3-FR02-KA347-012254,3,28,HU,FR
2016-3-FR02-KA347-012254,4,34,HU,FR
2016-3-FR02-KA347-012259,4,20,IT,FR
2016-3-FR02-KA347-012259,4,21,IT,FR
2016-3-FR02-KA347-012259,4,18,IT,FR
